ts:2024-05-25T02:00:11+02:00 t:21.85 h:82 b:2.619
ts:2024-05-25T02:30:11+02:00 t:21.88 h:82 b:2.619
ts:2024-05-25T03:00:13+02:00 t:21.89 h:83 b:2.618
ts:2024-05-25T03:30:17+02:00 t:21.86 h:83 b:2.618
ts:2024-05-25T04:00:17+02:00 t:21.82 h:83 b:2.611
ts:2024-05-25T04:30:16+02:00 t:21.83 h:83 b:2.611
ts:2024-05-25T05:00:14+02:00 t:21.82 h:82 b:2.615
ts:2024-05-25T05:30:15+02:00 t:21.81 h:82 b:2.641
ts:2024-05-25T06:00:12+02:00 t:21.79 h:82 b:2.641
ts:2024-05-25T06:30:16+02:00 t:21.79 h:82 b:2.670
ts:2024-05-25T07:00:16+02:00 t:21.76 h:82 b:2.670
ts:2024-05-25T07:30:14+02:00 t:21.79 h:82 b:2.616
ts:2024-05-25T08:00:18+02:00 t:21.80 h:83 b:2.616
ts:2024-05-25T08:30:17+02:00 t:21.80 h:83 b:2.616
ts:2024-05-25T09:00:12+02:00 t:21.77 h:83 b:2.616
ts:2024-05-25T09:30:12+02:00 t:21.76 h:83 b:2.618
ts:2024-05-25T10:00:10+02:00 t:21.73 h:83 b:2.618
ts:2024-05-25T10:30:16+02:00 t:21.76 h:83 b:2.667
ts:2024-05-25T11:00:14+02:00 t:21.76 h:83 b:2.667
ts:2024-05-25T11:30:18+02:00 t:21.66 h:82 b:2.615
ts:2024-05-25T12:00:10+02:00 t:21.62 h:82 b:2.615
ts:2024-05-25T12:30:14+02:00 t:21.64 h:82 b:2.615
ts:2024-05-25T13:00:18+02:00 t:21.62 h:82 b:2.615
ts:2024-05-25T13:30:17+02:00 t:21.61 h:82 b:2.615
ts:2024-05-25T14:00:17+02:00 t:21.61 h:82 b:2.615
ts:2024-05-25T14:30:14+02:00 t:21.58 h:81 b:2.612
ts:2024-05-25T15:00:14+02:00 t:21.58 h:81 b:2.612
ts:2024-05-25T16:00:16+02:00 t:21.61 h:81 b:2.629
ts:2024-05-25T16:30:13+02:00 t:21.55 h:81 b:2.618
ts:2024-05-25T17:30:17+02:00 t:21.53 h:81 b:2.625
ts:2024-05-25T18:00:14+02:00 t:21.51 h:81 b:2.625
ts:2024-05-25T18:30:12+02:00 t:21.60 h:81 b:2.592
ts:2024-05-25T19:00:16+02:00 t:21.61 h:81 b:2.592
ts:2024-05-25T19:30:11+02:00 t:21.61 h:81 b:2.604
ts:2024-05-25T20:00:17+02:00 t:21.58 h:81 b:2.604
ts:2024-05-25T20:30:16+02:00 t:21.58 h:81 b:2.656
ts:2024-05-25T21:00:17+02:00 t:21.56 h:81 b:2.656
ts:2024-05-25T21:30:15+02:00 t:21.54 h:81 b:2.603
ts:2024-05-25T22:00:15+02:00 t:21.51 h:81 b:2.603
ts:2024-05-25T22:30:15+02:00 t:21.48 h:81 b:2.601
ts:2024-05-25T23:00:11+02:00 t:21.47 h:81 b:2.601
ts:2024-05-25T23:30:11+02:00 t:21.55 h:81 b:2.601
ts:2024-05-26T00:00:10+02:00 t:21.56 h:81 b:2.601
ts:2024-05-26T00:30:13+02:00 t:21.61 h:81 b:2.602
ts:2024-05-26T01:00:18+02:00 t:21.61 h:81 b:2.602
ts:2024-05-26T01:30:16+02:00 t:21.60 h:81 b:2.604
ts:2024-05-26T02:00:12+02:00 t:21.60 h:82 b:2.604
ts:2024-05-26T02:30:16+02:00 t:21.59 h:82 b:2.604
ts:2024-05-26T03:00:17+02:00 t:21.59 h:82 b:2.604
ts:2024-05-26T03:30:17+02:00 t:21.59 h:82 b:2.602
ts:2024-05-26T04:00:10+02:00 t:21.57 h:82 b:2.602
ts:2024-05-26T04:30:11+02:00 t:21.57 h:82 b:2.626
ts:2024-05-26T05:00:18+02:00 t:21.58 h:82 b:2.626
ts:2024-05-26T05:30:13+02:00 t:21.54 h:82 b:2.603
ts:2024-05-26T06:00:18+02:00 t:21.56 h:82 b:2.603
ts:2024-05-26T06:30:14+02:00 t:21.52 h:82 b:2.602
ts:2024-05-26T07:00:16+02:00 t:21.50 h:82 b:2.604
ts:2024-05-26T07:30:14+02:00 t:21.47 h:82 b:2.604
ts:2024-05-26T08:00:12+02:00 t:21.47 h:82 b:2.602
ts:2024-05-26T08:30:14+02:00 t:21.46 h:82 b:2.602
ts:2024-05-26T09:00:17+02:00 t:21.47 h:82 b:2.603
ts:2024-05-26T09:30:18+02:00 t:21.45 h:82 b:2.603
ts:2024-05-26T10:00:18+02:00 t:21.43 h:82 b:2.625
ts:2024-05-26T10:30:13+02:00 t:21.48 h:82 b:2.625
ts:2024-05-26T11:00:13+02:00 t:21.38 h:82 b:2.624
ts:2024-05-26T11:30:13+02:00 t:21.37 h:82 b:2.624
ts:2024-05-26T12:00:14+02:00 t:21.38 h:81 b:2.601
ts:2024-05-26T13:00:16+02:00 t:21.38 h:81 b:2.600
ts:2024-05-26T13:30:16+02:00 t:21.34 h:81 b:2.600
ts:2024-05-26T14:00:17+02:00 t:21.31 h:81 b:2.655
ts:2024-05-26T14:30:17+02:00 t:21.34 h:81 b:2.655
ts:2024-05-26T15:00:17+02:00 t:21.31 h:80 b:2.654
ts:2024-05-26T15:30:12+02:00 t:21.31 h:80 b:2.654
ts:2024-05-26T16:00:14+02:00 t:21.29 h:80 b:2.598
ts:2024-05-26T16:30:11+02:00 t:21.28 h:80 b:2.598
ts:2024-05-26T17:00:13+02:00 t:21.32 h:80 b:2.600
ts:2024-05-26T17:30:18+02:00 t:21.30 h:80 b:2.600
ts:2024-05-26T18:00:17+02:00 t:21.34 h:80 b:2.620
ts:2024-05-26T18:30:15+02:00 t:21.29 h:80 b:2.620
ts:2024-05-26T19:00:14+02:00 t:21.30 h:80 b:2.621
ts:2024-05-26T19:30:17+02:00 t:21.36 h:80 b:2.621
ts:2024-05-26T20:00:16+02:00 t:21.38 h:80 b:2.621
ts:2024-05-26T20:30:14+02:00 t:21.46 h:81 b:2.621
ts:2024-05-26T21:00:12+02:00 t:21.52 h:81 b:2.603
ts:2024-05-26T21:30:15+02:00 t:21.51 h:81 b:2.603
ts:2024-05-26T22:00:13+02:00 t:21.59 h:81 b:2.602
ts:2024-05-26T22:30:18+02:00 t:21.60 h:81 b:2.602
ts:2024-05-26T23:00:15+02:00 t:21.58 h:81 b:2.602
ts:2024-05-26T23:30:11+02:00 t:21.62 h:81 b:2.602
ts:2024-05-27T00:00:15+02:00 t:21.62 h:81 b:2.601
ts:2024-05-27T00:30:13+02:00 t:21.62 h:81 b:2.601
ts:2024-05-27T01:00:15+02:00 t:21.62 h:82 b:2.604
ts:2024-05-27T01:30:15+02:00 t:21.64 h:82 b:2.604
ts:2024-05-27T02:00:12+02:00 t:21.63 h:82 b:2.603
ts:2024-05-27T02:30:15+02:00 t:21.62 h:82 b:2.603
ts:2024-05-27T03:00:17+02:00 t:21.63 h:82 b:2.601
ts:2024-05-27T03:30:18+02:00 t:21.62 h:82 b:2.601
ts:2024-05-27T04:00:18+02:00 t:21.60 h:82 b:2.601
ts:2024-05-27T04:30:13+02:00 t:21.60 h:82 b:2.601
ts:2024-05-27T05:00:13+02:00 t:21.61 h:82 b:2.600
ts:2024-05-27T05:30:16+02:00 t:21.60 h:82 b:2.600
ts:2024-05-27T06:00:13+02:00 t:21.59 h:81 b:2.600
ts:2024-05-27T06:30:12+02:00 t:21.59 h:81 b:2.600
ts:2024-05-27T07:00:13+02:00 t:21.61 h:81 b:2.600
ts:2024-05-27T07:30:13+02:00 t:21.61 h:81 b:2.600
ts:2024-05-27T08:00:12+02:00 t:21.58 h:81 b:2.597
ts:2024-05-27T08:30:13+02:00 t:21.61 h:81 b:2.598
ts:2024-05-27T09:00:17+02:00 t:21.61 h:81 b:2.598
ts:2024-05-27T09:30:15+02:00 t:21.63 h:82 b:2.598
ts:2024-05-27T10:00:17+02:00 t:21.64 h:82 b:2.598
ts:2024-05-27T10:30:13+02:00 t:21.64 h:82 b:2.623
ts:2024-05-27T11:00:14+02:00 t:21.64 h:82 b:2.623
ts:2024-05-27T11:30:18+02:00 t:21.63 h:82 b:2.603
ts:2024-05-27T12:00:11+02:00 t:21.74 h:82 b:2.603
ts:2024-05-27T12:30:17+02:00 t:21.73 h:82 b:2.484
ts:2024-05-27T13:00:12+02:00 t:21.66 h:82 b:2.484
ts:2024-05-27T13:30:17+02:00 t:21.66 h:82 b:2.516
ts:2024-05-27T14:00:14+02:00 t:21.67 h:82 b:2.516
ts:2024-05-27T14:30:18+02:00 t:21.69 h:82 b:2.487
ts:2024-05-27T15:00:12+02:00 t:21.66 h:82 b:2.487
ts:2024-05-27T15:30:10+02:00 t:21.65 h:82 b:2.571
ts:2024-05-27T16:00:13+02:00 t:21.66 h:82 b:2.571
ts:2024-05-27T16:30:10+02:00 t:21.67 h:82 b:2.489
ts:2024-05-27T17:00:15+02:00 t:21.71 h:82 b:2.489
ts:2024-05-27T17:30:15+02:00 t:21.73 h:82 b:2.485
ts:2024-05-27T18:00:13+02:00 t:21.73 h:82 b:2.485
ts:2024-05-27T18:30:15+02:00 t:21.76 h:82 b:2.486
ts:2024-05-27T19:00:18+02:00 t:21.72 h:82 b:2.486
ts:2024-05-27T19:30:16+02:00 t:21.70 h:83 b:2.574
ts:2024-05-27T20:00:17+02:00 t:21.70 h:83 b:2.574
ts:2024-05-27T20:30:15+02:00 t:21.71 h:83 b:2.487
ts:2024-05-27T21:00:11+02:00 t:21.70 h:83 b:2.487
ts:2024-05-27T21:30:12+02:00 t:21.69 h:83 b:2.522
ts:2024-05-27T22:00:17+02:00 t:21.70 h:83 b:2.522
ts:2024-05-27T22:30:13+02:00 t:21.69 h:83 b:2.502
ts:2024-05-27T23:00:17+02:00 t:21.67 h:83 b:2.502
ts:2024-05-27T23:30:16+02:00 t:21.76 h:84 b:2.491
ts:2024-05-28T00:00:11+02:00 t:21.78 h:84 b:2.491
ts:2024-05-28T00:30:15+02:00 t:21.79 h:84 b:2.492
ts:2024-05-28T01:00:12+02:00 t:21.77 h:84 b:2.492
ts:2024-05-28T01:30:14+02:00 t:21.78 h:84 b:2.579
ts:2024-05-28T02:00:12+02:00 t:21.80 h:85 b:2.579
ts:2024-05-28T02:30:15+02:00 t:21.79 h:85 b:2.524
ts:2024-05-28T03:00:13+02:00 t:21.83 h:85 b:2.524
ts:2024-05-28T03:30:14+02:00 t:21.81 h:85 b:2.492
ts:2024-05-28T04:00:12+02:00 t:21.82 h:85 b:2.492
ts:2024-05-28T04:30:11+02:00 t:21.82 h:85 b:2.492
ts:2024-05-28T05:00:16+02:00 t:21.83 h:85 b:2.492
ts:2024-05-28T05:30:14+02:00 t:21.79 h:85 b:2.573
ts:2024-05-28T06:00:11+02:00 t:21.79 h:85 b:2.573
ts:2024-05-28T06:30:13+02:00 t:21.78 h:85 b:2.597
ts:2024-05-28T07:00:17+02:00 t:21.73 h:85 b:2.597
ts:2024-05-28T07:30:10+02:00 t:21.14 h:81 b:2.572
ts:2024-05-28T08:00:14+02:00 t:21.16 h:81 b:2.572
ts:2024-05-28T08:30:17+02:00 t:21.42 h:81 b:2.530
ts:2024-05-28T09:00:18+02:00 t:21.61 h:81 b:2.530
ts:2024-05-28T09:30:18+02:00 t:21.65 h:81 b:2.537
ts:2024-05-28T10:00:17+02:00 t:21.66 h:81 b:2.518
ts:2024-05-28T10:30:14+02:00 t:21.71 h:81 b:2.518
ts:2024-05-28T11:00:14+02:00 t:21.72 h:82 b:2.540
ts:2024-05-28T11:30:12+02:00 t:21.72 h:82 b:2.540
ts:2024-05-28T12:00:12+02:00 t:21.75 h:82 b:2.538
ts:2024-05-28T12:30:14+02:00 t:21.81 h:82 b:2.538
ts:2024-05-28T13:00:12+02:00 t:21.81 h:82 b:2.539
ts:2024-05-28T13:30:16+02:00 t:21.83 h:82 b:2.539
ts:2024-05-28T14:00:17+02:00 t:21.83 h:82 b:2.541
ts:2024-05-28T14:30:18+02:00 t:21.85 h:82 b:2.541
ts:2024-05-28T15:00:15+02:00 t:21.85 h:82 b:2.540
ts:2024-05-28T15:30:13+02:00 t:21.81 h:82 b:2.540
ts:2024-05-28T16:00:12+02:00 t:21.79 h:81 b:2.539
ts:2024-05-28T16:30:15+02:00 t:21.75 h:81 b:2.539
ts:2024-05-28T17:00:15+02:00 t:21.76 h:81 b:2.564
ts:2024-05-28T17:30:12+02:00 t:21.71 h:81 b:2.564
ts:2024-05-28T18:00:17+02:00 t:21.68 h:80 b:2.539
ts:2024-05-28T18:30:13+02:00 t:21.66 h:80 b:2.539
ts:2024-05-28T19:00:11+02:00 t:21.62 h:79 b:2.565
ts:2024-05-28T19:30:17+02:00 t:21.56 h:77 b:2.565
ts:2024-05-28T20:00:18+02:00 t:21.53 h:76 b:2.537
ts:2024-05-28T20:30:10+02:00 t:21.40 h:75 b:2.537
ts:2024-05-28T21:00:10+02:00 t:21.42 h:73 b:2.619
ts:2024-05-28T21:30:13+02:00 t:21.45 h:72 b:2.619
ts:2024-05-28T22:00:17+02:00 t:21.62 h:73 b:2.562
ts:2024-05-28T22:30:15+02:00 t:21.70 h:73 b:2.562
ts:2024-05-28T23:00:17+02:00 t:21.75 h:74 b:2.569
ts:2024-05-28T23:30:16+02:00 t:21.80 h:74 b:2.569
ts:2024-05-29T00:00:17+02:00 t:21.84 h:75 b:2.570
ts:2024-05-29T00:30:16+02:00 t:21.88 h:75 b:2.570
ts:2024-05-29T01:00:14+02:00 t:21.89 h:76 b:2.572
ts:2024-05-29T01:30:17+02:00 t:21.94 h:76 b:2.572
ts:2024-05-29T02:00:17+02:00 t:21.97 h:76 b:2.572
ts:2024-05-29T02:30:15+02:00 t:21.94 h:77 b:2.572
ts:2024-05-29T03:00:13+02:00 t:21.95 h:77 b:2.573
ts:2024-05-29T03:30:12+02:00 t:21.94 h:77 b:2.573
ts:2024-05-29T04:00:17+02:00 t:21.94 h:77 b:2.572
ts:2024-05-29T04:30:17+02:00 t:21.94 h:78 b:2.572
ts:2024-05-29T05:00:13+02:00 t:21.98 h:78 b:2.570
ts:2024-05-29T05:30:17+02:00 t:21.93 h:78 b:2.570
ts:2024-05-29T06:00:13+02:00 t:21.91 h:78 b:2.617
ts:2024-05-29T06:30:13+02:00 t:21.85 h:78 b:2.617
